pos	word	ratio*10000	covered*100
5255	evaluate	0.16	85.34
5256	chains	0.16	85.34
5257	boots	0.16	85.34
5258	intent	0.16	85.35
5259	debuted	0.16	85.35
5260	finnish	0.16	85.35
5261	appeals	0.16	85.35
5262	topic	0.16	85.35
5263	congressional	0.16	85.35
5264	touchdown	0.16	85.36
5265	hang	0.16	85.36
5266	physician	0.16	85.36
5267	boyfriend	0.16	85.36
5268	gear	0.16	85.36
5269	filling	0.16	85.36
5270	absorption	0.16	85.36
5271	premiere	0.16	85.37
5272	rev	0.16	85.37
5273	mason	0.16	85.37
5274	rob	0.16	85.37
5275	rated	0.16	85.37
5276	maine	0.16	85.37
5277	pine	0.16	85.38
5278	faint	0.16	85.38
5279	congregation	0.16	85.38
5280	terror	0.16	85.38
5281	improving	0.16	85.38
5282	expand	0.16	85.38
5283	influences	0.16	85.39
5284	stroke	0.16	85.39
5285	excess	0.16	85.39
5286	shorter	0.16	85.39
5287	galactic	0.16	85.39
5288	generic	0.16	85.39
5289	swept	0.16	85.39
5290	talks	0.16	85.40
5291	1904	0.16	85.40
5292	ferry	0.16	85.40
5293	phil	0.16	85.40
5294	requiring	0.16	85.40
5295	physically	0.16	85.40
5296	connor	0.16	85.41
5297	phrase	0.16	85.41
5298	statements	0.16	85.41
5299	pc	0.16	85.41
5300	warned	0.16	85.41
5301	tier	0.16	85.41
5302	crying	0.16	85.42
5303	completing	0.16	85.42
5304	au	0.16	85.42
5305	cardinal	0.16	85.42
5306	bite	0.16	85.42
5307	jon	0.16	85.42
5308	syria	0.16	85.42
5309	alternate	0.16	85.43
5310	maintaining	0.16	85.43
5311	reflection	0.16	85.43
5312	walks	0.16	85.43
5313	revenge	0.16	85.43
5314	stopping	0.16	85.43
5315	buffalo	0.16	85.44
5316	lover	0.16	85.44
5317	harbour	0.16	85.44
5318	reminded	0.16	85.44
5319	discrimination	0.16	85.44
5320	remarkable	0.16	85.44
5321	originated	0.16	85.45
5322	trinity	0.16	85.45
5323	analytical	0.16	85.45
5324	barrier	0.16	85.45
5325	bigger	0.16	85.45
5326	columns	0.16	85.45
5327	inaugural	0.16	85.45
5328	martial	0.16	85.46
5329	instructions	0.16	85.46
5330	editions	0.16	85.46
5331	delayed	0.16	85.46
5332	cancelled	0.16	85.46
5333	bobby	0.16	85.46
5334	collect	0.16	85.47
5335	hindu	0.16	85.47
5336	polarization	0.16	85.47
5337	furniture	0.16	85.47
5338	mo	0.16	85.47
5339	subsidiary	0.16	85.47
5340	saving	0.16	85.47
5341	grab	0.16	85.48
5342	costa	0.16	85.48
5343	drunk	0.16	85.48
5344	comments	0.16	85.48
5345	constantly	0.16	85.48
5346	1903	0.16	85.48
5347	trap	0.16	85.49
5348	tiger	0.16	85.49
5349	battles	0.16	85.49
5350	mess	0.16	85.49
5351	doorway	0.16	85.49
5352	shocked	0.16	85.49
5353	bills	0.16	85.50
5354	recognised	0.16	85.50
5355	exhibits	0.16	85.50
5356	evolved	0.16	85.50
5357	hips	0.16	85.50
5358	hugh	0.16	85.50
5359	overcome	0.16	85.50
5360	sphere	0.16	85.51
5361	relocated	0.16	85.51
5362	reflect	0.16	85.51
5363	spotted	0.16	85.51
5364	christianity	0.16	85.51
5365	interviews	0.16	85.51
5366	governing	0.16	85.52
5367	asymptotic	0.16	85.52
5368	departed	0.15	85.52
5369	margin	0.15	85.52
5370	knights	0.15	85.52
5371	domains	0.15	85.52
5372	symptoms	0.15	85.52
5373	inches	0.15	85.53
5374	stem	0.15	85.53
5375	sebastian	0.15	85.53
5376	touching	0.15	85.53
5377	immigrants	0.15	85.53
5378	weird	0.15	85.53
5379	ruler	0.15	85.54
5380	si	0.15	85.54
5381	conjecture	0.15	85.54
5382	luis	0.15	85.54
5383	molecules	0.15	85.54
5384	exhibited	0.15	85.54
5385	outbreak	0.15	85.54
5386	fourteen	0.15	85.55
5387	desperate	0.15	85.55
5388	authorized	0.15	85.55
5389	plates	0.15	85.55
5390	requirement	0.15	85.55
5391	bias	0.15	85.55
5392	autumn	0.15	85.56
5393	justin	0.15	85.56
5394	strain	0.15	85.56
5395	bernard	0.15	85.56
5396	1902	0.15	85.56
5397	moderate	0.15	85.56
5398	1901	0.15	85.56
5399	customs	0.15	85.57
5400	visits	0.15	85.57
5401	54	0.15	85.57
5402	extensively	0.15	85.57
5403	prefecture	0.15	85.57
5404	employee	0.15	85.57
5405	manufacturer	0.15	85.58
5406	magazines	0.15	85.58
5407	alien	0.15	85.58
5408	clinton	0.15	85.58
5409	armenian	0.15	85.58
5410	craft	0.15	85.58
5411	tape	0.15	85.58
5412	closure	0.15	85.59
5413	dialogue	0.15	85.59
5414	hearts	0.15	85.59
5415	participating	0.15	85.59
5416	receiver	0.15	85.59
5417	banned	0.15	85.59
5418	hypothesis	0.15	85.60
5419	coefficients	0.15	85.60
5420	proteins	0.15	85.60
5421	laughter	0.15	85.60
5422	convex	0.15	85.60
5423	luminosity	0.15	85.60
5424	gon	0.15	85.60
5425	firing	0.15	85.61
5426	amy	0.15	85.61
5427	collins	0.15	85.61
5428	switched	0.15	85.61
5429	emotion	0.15	85.61
5430	reservoir	0.15	85.61
5431	nba	0.15	85.62
5432	seal	0.15	85.62
5433	arguments	0.15	85.62
5434	screamed	0.15	85.62
5435	shops	0.15	85.62
5436	electrons	0.15	85.62
5437	liberation	0.15	85.62
5438	exploration	0.15	85.63
5439	innovation	0.15	85.63
5440	perceived	0.15	85.63
5441	cbs	0.15	85.63
5442	alaska	0.15	85.63
5443	preliminary	0.15	85.63
5444	predict	0.15	85.64
5445	tanks	0.15	85.64
5446	cosmological	0.15	85.64
5447	bases	0.15	85.64
5448	ticket	0.15	85.64
5449	expressions	0.15	85.64
5450	hallway	0.15	85.64
5451	historians	0.15	85.65
5452	drummer	0.15	85.65
5453	witch	0.15	85.65
5454	phd	0.15	85.65
5455	laura	0.15	85.65
5456	heights	0.15	85.65
5457	beijing	0.15	85.65
5458	slip	0.15	85.66
5459	turner	0.15	85.66
5460	mansion	0.15	85.66
5461	dirt	0.15	85.66
5462	tissue	0.15	85.66
5463	presentation	0.15	85.66
5464	interpreted	0.15	85.67
5465	effectiveness	0.15	85.67
5466	bonds	0.15	85.67
5467	snake	0.15	85.67
5468	resonance	0.15	85.67
5469	speakers	0.15	85.67
5470	sacrifice	0.15	85.67
5471	counsel	0.15	85.68
5472	striking	0.15	85.68
5473	shots	0.15	85.68
5474	ranges	0.15	85.68
5475	travelled	0.15	85.68
5476	missile	0.15	85.68
5477	retreat	0.15	85.69
5478	complicated	0.15	85.69
5479	56	0.15	85.69
5480	murmured	0.15	85.69
5481	celebration	0.15	85.69
5482	nodes	0.15	85.69
5483	specialized	0.15	85.69
5484	independently	0.15	85.70
5485	phenomena	0.15	85.70
5486	defended	0.15	85.70
5487	tracking	0.15	85.70
5488	feedback	0.15	85.70
5489	bat	0.15	85.70
5490	aboard	0.15	85.70
5491	swallowed	0.15	85.71
5492	α	0.15	85.71
5493	thrust	0.15	85.71
5494	ballet	0.15	85.71
5495	newton	0.15	85.71
5496	zane	0.15	85.71
5497	personally	0.15	85.72
5498	generations	0.15	85.72
5499	client	0.15	85.72
5500	bristol	0.15	85.72
5501	haven	0.15	85.72
5502	praise	0.15	85.72
5503	skull	0.15	85.72
5504	scenarios	0.15	85.73
5505	happiness	0.15	85.73
5506	surrender	0.15	85.73
5507	120	0.15	85.73
5508	engagement	0.15	85.73
5509	53	0.15	85.73
5510	closest	0.15	85.73
5511	sustained	0.15	85.74
5512	depend	0.15	85.74
5513	hopes	0.15	85.74
5514	peru	0.15	85.74
5515	bold	0.15	85.74
5516	ourselves	0.15	85.74
5517	festivals	0.15	85.75
5518	larry	0.15	85.75
5519	lighting	0.15	85.75
5520	attractive	0.15	85.75
5521	generating	0.15	85.75
5522	baptist	0.15	85.75
5523	cuts	0.15	85.75
5524	robot	0.15	85.76
5525	abilities	0.15	85.76
5526	beth	0.15	85.76
5527	merit	0.15	85.76
5528	transform	0.15	85.76
5529	stolen	0.15	85.76
5530	balls	0.15	85.76
5531	nod	0.15	85.77
5532	computation	0.15	85.77
5533	eyed	0.15	85.77
5534	specified	0.15	85.77
5535	neil	0.15	85.77
5536	giants	0.15	85.77
5537	chi	0.15	85.78
5538	inspector	0.15	85.78
5539	destination	0.15	85.78
5540	drag	0.15	85.78
5541	experts	0.15	85.78
5542	quarters	0.15	85.78
5543	curious	0.15	85.78
5544	sensitivity	0.15	85.79
5545	towers	0.15	85.79
5546	shelter	0.15	85.79
5547	terry	0.15	85.79
5548	lucy	0.15	85.79
5549	advocate	0.15	85.79
5550	certificate	0.15	85.79
5551	rebuilt	0.15	85.80
5552	suburb	0.15	85.80
5553	buddhist	0.15	85.80
5554	globe	0.15	85.80
5555	bishops	0.15	85.80
5556	lily	0.15	85.80
5557	amplitude	0.15	85.80
5558	decrease	0.15	85.81
5559	housed	0.15	85.81
5560	supplied	0.15	85.81
5561	dictionary	0.15	85.81
5562	resignation	0.15	85.81
5563	impressed	0.15	85.81
5564	roberts	0.15	85.82
5565	scream	0.15	85.82
5566	eldest	0.15	85.82
5567	decree	0.15	85.82
5568	plenty	0.15	85.82
5569	1000	0.15	85.82
5570	hawaii	0.15	85.82
5571	manuscript	0.15	85.83
5572	milan	0.15	85.83
5573	comparable	0.15	85.83
5574	tourist	0.15	85.83
5575	alberta	0.15	85.83
5576	tau	0.15	85.83
5577	computers	0.15	85.83
5578	marble	0.15	85.84
5579	lisa	0.15	85.84
5580	verse	0.15	85.84
5581	flights	0.15	85.84
5582	receives	0.15	85.84
5583	excuse	0.15	85.84
5584	manual	0.15	85.84
5585	singular	0.15	85.85
5586	ralph	0.15	85.85
5587	1860	0.15	85.85
5588	handling	0.15	85.85
5589	temporarily	0.15	85.85
5590	lightning	0.15	85.85
5591	possessed	0.15	85.85
5592	depicted	0.15	85.86
5593	goddess	0.15	85.86
5594	consciousness	0.15	85.86
5595	attacking	0.15	85.86
5596	tightly	0.15	85.86
5597	dakota	0.15	85.86
5598	aaron	0.15	85.87
5599	nbc	0.15	85.87
5600	manufactured	0.15	85.87
5601	realistic	0.15	85.87
5602	implement	0.15	85.87
5603	consent	0.15	85.87
5604	sung	0.15	85.87
5605	drum	0.15	85.88
5606	midnight	0.15	85.88
5607	sailed	0.15	85.88
5608	lodge	0.15	85.88
5609	grain	0.15	85.88
5610	eligible	0.15	85.88
5611	failing	0.15	85.88
5612	ar	0.15	85.89
5613	confederate	0.15	85.89
5614	jefferson	0.15	85.89
5615	interstate	0.15	85.89
5616	enables	0.15	85.89
5617	gregory	0.15	85.89
5618	spencer	0.15	85.89
5619	pradesh	0.15	85.90
5620	internationally	0.15	85.90
5621	wisdom	0.15	85.90
5622	strings	0.15	85.90
5623	waved	0.15	85.90
5624	outdoor	0.15	85.90
5625	resumed	0.15	85.90
5626	tenth	0.15	85.91
5627	pearl	0.15	85.91
5628	monday	0.15	85.91
5629	blame	0.15	85.91
5630	recipient	0.15	85.91
5631	vulnerable	0.15	85.91
5632	sufficiently	0.15	85.91
5633	stuart	0.15	85.92
5634	correlations	0.15	85.92
5635	slavery	0.15	85.92
5636	tales	0.15	85.92
5637	ss	0.15	85.92
5638	sake	0.15	85.92
5639	northwestern	0.15	85.93
5640	abraham	0.15	85.93
5641	developments	0.15	85.93
5642	99	0.15	85.93
5643	camps	0.15	85.93
5644	skill	0.15	85.93
5645	listened	0.15	85.93
5646	cuba	0.15	85.94
5647	clerk	0.14	85.94
5648	hospitals	0.14	85.94
5649	solving	0.14	85.94
5650	prey	0.14	85.94
5651	hans	0.14	85.94
5652	rage	0.14	85.94
5653	butler	0.14	85.95
5654	unsuccessful	0.14	85.95
5655	seeds	0.14	85.95
5656	fusion	0.14	85.95
5657	pleasant	0.14	85.95
5658	printing	0.14	85.95
5659	beaten	0.14	85.95
5660	lloyd	0.14	85.96
5661	spirits	0.14	85.96
5662	loves	0.14	85.96
5663	carries	0.14	85.96
5664	whisper	0.14	85.96
5665	perry	0.14	85.96
5666	campaigns	0.14	85.96
5667	ri	0.14	85.97
5668	democrats	0.14	85.97
5669	qualify	0.14	85.97
5670	anglo	0.14	85.97
5671	muslims	0.14	85.97
5672	practically	0.14	85.97
5673	associations	0.14	85.97
5674	colonies	0.14	85.98
5675	1898	0.14	85.98
5676	rational	0.14	85.98
5677	registration	0.14	85.98
5678	dropping	0.14	85.98
5679	fortress	0.14	85.98
5680	correspondence	0.14	85.98
5681	spite	0.14	85.99
5682	crosses	0.14	85.99
5683	horn	0.14	85.99
5684	arise	0.14	85.99
5685	mercy	0.14	85.99
5686	reader	0.14	85.99
5687	breathe	0.14	85.99
5688	sporting	0.14	86.00
5689	enters	0.14	86.00
5690	algebraic	0.14	86.00
5691	þe	0.14	86.00
5692	permit	0.14	86.00
5693	earning	0.14	86.00
5694	colombia	0.14	86.00
5695	yesterday	0.14	86.01
5696	substitute	0.14	86.01
5697	shallow	0.14	86.01
5698	fathers	0.14	86.01
5699	implies	0.14	86.01
5700	dwarf	0.14	86.01
5701	substance	0.14	86.01
5702	approximate	0.14	86.02
5703	dies	0.14	86.02
5704	shipping	0.14	86.02
5705	bo	0.14	86.02
5706	climb	0.14	86.02
5707	manifold	0.14	86.02
5708	flames	0.14	86.02
5709	healthy	0.14	86.03
5710	monitor	0.14	86.03
5711	rangers	0.14	86.03
5712	yelled	0.14	86.03
5713	compensation	0.14	86.03
5714	noah	0.14	86.03
5715	inherited	0.14	86.03
5716	reed	0.14	86.04
5717	yang	0.14	86.04
5718	mi	0.14	86.04
5719	indoor	0.14	86.04
5720	cameron	0.14	86.04
5721	isaac	0.14	86.04
5722	contributing	0.14	86.04
5723	combining	0.14	86.05
5724	romance	0.14	86.05
5725	guided	0.14	86.05
5726	stretch	0.14	86.05
5727	detector	0.14	86.05
5728	guidance	0.14	86.05
5729	legacy	0.14	86.05
5730	embedded	0.14	86.06
5731	viewers	0.14	86.06
5732	entity	0.14	86.06
5733	certified	0.14	86.06
5734	murphy	0.14	86.06
5735	precisely	0.14	86.06
5736	colin	0.14	86.06
5737	57	0.14	86.07
5738	repeatedly	0.14	86.07
5739	lots	0.14	86.07
5740	carved	0.14	86.07
5741	bi	0.14	86.07
5742	encounter	0.14	86.07
5743	steven	0.14	86.07
5744	stored	0.14	86.08
5745	succession	0.14	86.08
5746	florence	0.14	86.08
5747	einstein	0.14	86.08
5748	keith	0.14	86.08
5749	nathan	0.14	86.08
5750	boards	0.14	86.08
5751	neighboring	0.14	86.09
5752	tomb	0.14	86.09
5753	66	0.14	86.09
5754	approaching	0.14	86.09
5755	embassy	0.14	86.09
5756	collapsed	0.14	86.09
5757	porch	0.14	86.09
5758	toured	0.14	86.10
5759	unincorporated	0.14	86.10
5760	frozen	0.14	86.10
5761	hungry	0.14	86.10
5762	heroes	0.14	86.10
5763	involve	0.14	86.10
5764	enabled	0.14	86.10
5765	microsoft	0.14	86.11
5766	revised	0.14	86.11
5767	gothic	0.14	86.11
5768	herbert	0.14	86.11
5769	wrist	0.14	86.11
5770	punk	0.14	86.11
5771	io	0.14	86.11
5772	den	0.14	86.12
5773	hamiltonian	0.14	86.12
5774	pe	0.14	86.12
5775	relieved	0.14	86.12
5776	owen	0.14	86.12
5777	confirm	0.14	86.12
5778	adventures	0.14	86.12
5779	fellowship	0.14	86.13
5780	consist	0.14	86.13
5781	vegas	0.14	86.13
5782	measuring	0.14	86.13
5783	concentrated	0.14	86.13
5784	courage	0.14	86.13
5785	mini	0.14	86.13
5786	shah	0.14	86.14
5787	fix	0.14	86.14
5788	mysterious	0.14	86.14
5789	theology	0.14	86.14
5790	transitions	0.14	86.14
5791	threats	0.14	86.14
5792	reactions	0.14	86.14
5793	breeding	0.14	86.14
5794	motivated	0.14	86.15
5795	distinctive	0.14	86.15
5796	§	0.14	86.15
5797	knock	0.14	86.15
5798	trick	0.14	86.15
5799	airlines	0.14	86.15
5800	fee	0.14	86.15
5801	thumb	0.14	86.16
5802	ie	0.14	86.16
5803	dennis	0.14	86.16
5804	freyja	0.14	86.16
5805	lesser	0.14	86.16
5806	han	0.14	86.16
5807	widow	0.14	86.16
5808	extraordinary	0.14	86.17
5809	prevented	0.14	86.17
5810	serial	0.14	86.17
5811	preparing	0.14	86.17
5812	challenged	0.14	86.17
5813	adelaide	0.14	86.17
5814	racial	0.14	86.17
5815	relativistic	0.14	86.18
5816	virtue	0.14	86.18
5817	veterans	0.14	86.18
5818	nephew	0.14	86.18
5819	societies	0.14	86.18
5820	coins	0.14	86.18
5821	glasses	0.14	86.18
5822	bengal	0.14	86.19
5823	peaked	0.14	86.19
5824	transformed	0.14	86.19
5825	excellence	0.14	86.19
5826	higgs	0.14	86.19
5827	restaurants	0.14	86.19
5828	centered	0.14	86.19
5829	arc	0.14	86.20
5830	algebras	0.14	86.20
5831	calendar	0.14	86.20
5832	module	0.14	86.20
5833	saudi	0.14	86.20
5834	lions	0.14	86.20
5835	mainland	0.14	86.20
5836	humanity	0.14	86.21
5837	gmina	0.14	86.21
5838	rocket	0.14	86.21
5839	mainstream	0.14	86.21
5840	slope	0.14	86.21
5841	duration	0.14	86.21
5842	72	0.14	86.21
5843	planets	0.14	86.21
5844	greg	0.14	86.22
5845	hitting	0.14	86.22
5846	unified	0.14	86.22
5847	lined	0.14	86.22
5848	sits	0.14	86.22
5849	contents	0.14	86.22
5850	athens	0.14	86.22
5851	utility	0.14	86.23
5852	psychological	0.14	86.23
5853	grandson	0.14	86.23
5854	clients	0.14	86.23
5855	arch	0.14	86.23
5856	engage	0.14	86.23
5857	farming	0.14	86.23
5858	oral	0.14	86.24
5859	ted	0.14	86.24
5860	keeps	0.14	86.24
5861	todd	0.14	86.24
5862	sandy	0.14	86.24
5863	enormous	0.14	86.24
5864	matrices	0.14	86.24
5865	craig	0.14	86.25
5866	earthquake	0.14	86.25
5867	circles	0.14	86.25
5868	encourage	0.14	86.25
5869	militia	0.14	86.25
5870	inn	0.14	86.25
5871	stranger	0.14	86.25
5872	sank	0.14	86.26
5873	libraries	0.14	86.26
5874	playoffs	0.14	86.26
5875	introducing	0.14	86.26
5876	testimony	0.14	86.26
5877	raid	0.14	86.26
5878	ia	0.14	86.26
5879	posts	0.14	86.26
5880	descendants	0.14	86.27
5881	fewer	0.14	86.27
5882	dissolved	0.14	86.27
5883	reliable	0.14	86.27
5884	chess	0.14	86.27
5885	renaissance	0.14	86.27
5886	sierra	0.14	86.27
5887	sheep	0.14	86.28
5888	radial	0.14	86.28
5889	egg	0.14	86.28
5890	settings	0.14	86.28
5891	mapping	0.14	86.28
5892	witnesses	0.14	86.28
5893	suspension	0.14	86.28
5894	derby	0.14	86.29
5895	terminus	0.14	86.29
5896	parade	0.14	86.29
5897	earn	0.14	86.29
5898	encountered	0.14	86.29
5899	firmly	0.14	86.29
5900	mars	0.14	86.29
5901	expanding	0.14	86.30
5902	quantities	0.14	86.30
5903	acres	0.14	86.30
5904	harold	0.14	86.30
5905	grammar	0.14	86.30
5906	garage	0.14	86.30
5907	hello	0.14	86.30
5908	cha	0.14	86.30
5909	elevated	0.14	86.31
5910	eighteen	0.14	86.31
5911	62	0.14	86.31
5912	sampling	0.14	86.31
5913	architects	0.14	86.31
5914	dining	0.14	86.31
5915	administered	0.14	86.31
5916	paths	0.14	86.32
5917	proceeded	0.14	86.32
5918	coaches	0.14	86.32
5919	mosque	0.14	86.32
5920	commitment	0.14	86.32
5921	millions	0.14	86.32
5922	uefa	0.14	86.32
5923	journalism	0.14	86.33
5924	volleyball	0.14	86.33
5925	petition	0.14	86.33
5926	commanding	0.14	86.33
5927	nevada	0.14	86.33
5928	58	0.14	86.33
5929	supervised	0.14	86.33
5930	underneath	0.14	86.33
5931	investigations	0.14	86.34
5932	thesis	0.14	86.34
5933	slept	0.14	86.34
5934	readers	0.14	86.34
5935	munich	0.14	86.34
5936	farmer	0.14	86.34
5937	burns	0.14	86.34
5938	guilt	0.14	86.35
5939	lessons	0.14	86.35
5940	capabilities	0.14	86.35
5941	navigation	0.14	86.35
5942	possess	0.14	86.35
5943	varieties	0.14	86.35
5944	wireless	0.14	86.35
5945	presidency	0.14	86.36
5946	corrections	0.14	86.36
5947	migration	0.14	86.36
5948	compiled	0.14	86.36
5949	spun	0.14	86.36
5950	helicopter	0.14	86.36
5951	bin	0.14	86.36
5952	coaching	0.14	86.36
5953	1899	0.14	86.37
5954	slide	0.14	86.37
5955	intervention	0.14	86.37
5956	conductor	0.14	86.37
5957	sink	0.14	86.37
5958	travels	0.14	86.37
5959	installation	0.14	86.37
5960	marvel	0.14	86.38
5961	calculation	0.14	86.38
5962	wont	0.14	86.38
5963	sizes	0.14	86.38
5964	fist	0.14	86.38
5965	doesnt	0.14	86.38
5966	impression	0.14	86.38
5967	anime	0.14	86.39
5968	tommy	0.14	86.39
5969	attraction	0.14	86.39
5970	streams	0.14	86.39
5971	belly	0.14	86.39
5972	venice	0.13	86.39
5973	tossed	0.13	86.39
5974	gev	0.13	86.39
5975	meal	0.13	86.40
5976	strict	0.13	86.40
5977	wang	0.13	86.40
5978	tear	0.13	86.40
5979	commenced	0.13	86.40
5980	abu	0.13	86.40
5981	implications	0.13	86.40
5982	protestant	0.13	86.41
5983	southeastern	0.13	86.41
5984	voltage	0.13	86.41
5985	temples	0.13	86.41
5986	percentage	0.13	86.41
5987	lords	0.13	86.41
5988	infection	0.13	86.41
5989	traded	0.13	86.41
5990	rally	0.13	86.42
5991	observatory	0.13	86.42
5992	curvature	0.13	86.42
5993	amsterdam	0.13	86.42
5994	warfare	0.13	86.42
5995	backward	0.13	86.42
5996	rogers	0.13	86.42
5997	manga	0.13	86.43
5998	squeezed	0.13	86.43
5999	rebels	0.13	86.43
6000	administrator	0.13	86.43
6001	pronounced	0.13	86.43
6002	orientation	0.13	86.43
6003	auto	0.13	86.43
6004	equality	0.13	86.43
6005	chaos	0.13	86.44
6006	exile	0.13	86.44
6007	scope	0.13	86.44
6008	trio	0.13	86.44
6009	cooling	0.13	86.44
6010	creator	0.13	86.44
6011	accomplished	0.13	86.44
6012	swing	0.13	86.45
6013	colleagues	0.13	86.45
6014	grove	0.13	86.45
6015	scout	0.13	86.45
6016	exterior	0.13	86.45
6017	hood	0.13	86.45
6018	tours	0.13	86.45
6019	governed	0.13	86.45
6020	gather	0.13	86.46
6021	analyzed	0.13	86.46
6022	ni	0.13	86.46
6023	theres	0.13	86.46
6024	stakes	0.13	86.46
6025	garrison	0.13	86.46
6026	fake	0.13	86.46
6027	solely	0.13	86.47
6028	veteran	0.13	86.47
6029	honors	0.13	86.47
6030	shes	0.13	86.47
6031	imprisoned	0.13	86.47
6032	followers	0.13	86.47
6033	pressing	0.13	86.47
6034	synthetic	0.13	86.47
6035	blinked	0.13	86.48
6036	banking	0.13	86.48
6037	explored	0.13	86.48
6038	1896	0.13	86.48
6039	pete	0.13	86.48
6040	brilliant	0.13	86.48
6041	duncan	0.13	86.48
6042	displays	0.13	86.49
6043	derek	0.13	86.49
6044	brisbane	0.13	86.49
6045	convince	0.13	86.49
6046	inclusion	0.13	86.49
6047	conducting	0.13	86.49
6048	pat	0.13	86.49
6049	hadnt	0.13	86.49
6050	refugees	0.13	86.50
6051	impressive	0.13	86.50
6052	torn	0.13	86.50
6053	revealing	0.13	86.50
6054	cliff	0.13	86.50
6055	swung	0.13	86.50
6056	floating	0.13	86.50
6057	synthesis	0.13	86.51
6058	likes	0.13	86.51
6059	wheels	0.13	86.51
6060	curved	0.13	86.51
6061	soap	0.13	86.51
6062	struggling	0.13	86.51
6063	frequencies	0.13	86.51
6064	ron	0.13	86.51
6065	700	0.13	86.52
6066	swift	0.13	86.52
6067	distances	0.13	86.52
6068	boxing	0.13	86.52
6069	updated	0.13	86.52
6070	commons	0.13	86.52
6071	syrian	0.13	86.52
6072	uh	0.13	86.53
6073	barcelona	0.13	86.53
6074	outcome	0.13	86.53
6075	dragged	0.13	86.53
6076	everybody	0.13	86.53
6077	hitler	0.13	86.53
6078	fitting	0.13	86.53
6079	photographer	0.13	86.53
6080	rope	0.13	86.54
6081	1895	0.13	86.54
6082	assignment	0.13	86.54
6083	feeding	0.13	86.54
6084	politicians	0.13	86.54
6085	tyler	0.13	86.54
6086	rubbed	0.13	86.54
6087	electronics	0.13	86.54
6088	commentary	0.13	86.55
6089	probe	0.13	86.55
6090	qualification	0.13	86.55
6091	coherent	0.13	86.55
6092	1850	0.13	86.55
6093	portions	0.13	86.55
6094	noting	0.13	86.55
6095	strictly	0.13	86.56
6096	br	0.13	86.56
6097	dare	0.13	86.56
6098	counts	0.13	86.56
6099	streaming	0.13	86.56
6100	byzantine	0.13	86.56
6101	abstract	0.13	86.56
6102	instances	0.13	86.56
6103	nhl	0.13	86.57
6104	announcement	0.13	86.57
6105	jets	0.13	86.57
6106	abundance	0.13	86.57
6107	chorus	0.13	86.57
6108	protecting	0.13	86.57
6109	questioned	0.13	86.57
6110	dj	0.13	86.57
6111	auckland	0.13	86.58
6112	citing	0.13	86.58
6113	excitement	0.13	86.58
6114	workshop	0.13	86.58
6115	cloth	0.13	86.58
6116	journalists	0.13	86.58
6117	redshift	0.13	86.58
6118	interacting	0.13	86.59
6119	sweat	0.13	86.59
6120	suspect	0.13	86.59
6121	severely	0.13	86.59
6122	leagues	0.13	86.59
6123	realm	0.13	86.59
6124	edwards	0.13	86.59
6125	organisations	0.13	86.59
6126	screaming	0.13	86.60
6127	divorce	0.13	86.60
6128	extinct	0.13	86.60
6129	floors	0.13	86.60
6130	vital	0.13	86.60
6131	inverse	0.13	86.60
6132	beetle	0.13	86.60
6133	peer	0.13	86.60
6134	reforms	0.13	86.61
6135	mouse	0.13	86.61
6136	footage	0.13	86.61
6137	sullivan	0.13	86.61
6138	civic	0.13	86.61
6139	grants	0.13	86.61
6140	prototype	0.13	86.61
6141	rely	0.13	86.62
6142	cincinnati	0.13	86.62
6143	boxes	0.13	86.62
6144	subset	0.13	86.62
6145	occasional	0.13	86.62
6146	berkeley	0.13	86.62
6147	160	0.13	86.62
6148	acknowledged	0.13	86.62
6149	fifa	0.13	86.63
6150	chambers	0.13	86.63
6151	gilbert	0.13	86.63
6152	pilots	0.13	86.63
6153	wasn	0.13	86.63
6154	quit	0.13	86.63
6155	interactive	0.13	86.63
6156	restore	0.13	86.63
6157	feared	0.13	86.64
6158	nursing	0.13	86.64
6159	freight	0.13	86.64
6160	jacques	0.13	86.64
6161	rendered	0.13	86.64
6162	relaxed	0.13	86.64
6163	assembled	0.13	86.64
6164	determining	0.13	86.65
6165	intelligent	0.13	86.65
6166	collisions	0.13	86.65
6167	shoved	0.13	86.65
6168	discipline	0.13	86.65
6169	secrets	0.13	86.65
6170	arrives	0.13	86.65
6171	predecessor	0.13	86.65
6172	celebrate	0.13	86.66
6173	kissing	0.13	86.66
6174	designation	0.13	86.66
6175	fbi	0.13	86.66
6176	empirical	0.13	86.66
6177	imagined	0.13	86.66
6178	pounds	0.13	86.66
